enrollee_id,city_development_index,gender,relevent_experience,education_level,major_discipline,experience,last_new_job,training_hours,target
29838,0.624,Male,No relevent experience,Graduate,STEM,6,1,125,1
1830,0.624,Male,No relevent experience,Graduate,STEM,4,never,58,1
11979,0.769,Male,No relevent experience,Graduate,STEM,7,2,104,1
14007,0.8270000000000001,Male,Has relevent experience,Graduate,STEM,16,1,17,1
3860,0.899,Male,Has relevent experience,Graduate,STEM,7,2,31,1
26306,0.897,Male,Has relevent experience,Masters,STEM,>20,3,9,1
29573,0.895,Male,No relevent experience,Masters,Humanities,1,1,13,1
14839,0.754,Male,No relevent experience,Graduate,STEM,7,1,9,1
17635,0.92,Female,No relevent experience,Phd,Humanities,7,2,43,1
33286,0.624,Male,No relevent experience,Masters,STEM,2,1,75,1
7418,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,94,1
2143,0.624,Male,Has relevent experience,Masters,STEM,15,3,77,1
9750,0.624,Male,No relevent experience,Graduate,STEM,<1,1,16,1
30473,0.624,Male,Has relevent experience,Graduate,STEM,8,1,48,1
28516,0.92,Male,Has relevent experience,Graduate,Business Degree,3,2,34,1
7279,0.92,Male,Has relevent experience,Graduate,STEM,15,>4,89,1
8088,0.9390000000000001,Female,No relevent experience,Graduate,STEM,9,never,9,1
3781,0.92,Male,Has relevent experience,Graduate,STEM,6,2,50,1
22075,0.92,Male,Has relevent experience,Graduate,Humanities,1,1,8,1
28771,0.924,Male,Has relevent experience,Masters,Business Degree,1,1,144,1
10957,0.887,Female,No relevent experience,Masters,STEM,2,1,52,1
32493,0.92,Male,No relevent experience,Graduate,STEM,2,1,18,1
24627,0.92,Male,Has relevent experience,Graduate,STEM,9,2,82,1
16513,0.92,Male,No relevent experience,Graduate,STEM,10,never,10,1
8581,0.92,Male,No relevent experience,Graduate,No Major,7,4,24,1
31204,0.91,Male,No relevent experience,Graduate,STEM,5,1,30,1
27260,0.91,Male,Has relevent experience,Masters,STEM,>20,1,95,1
8925,0.9490000000000001,Other,Has relevent experience,Graduate,STEM,11,2,15,1
2307,0.794,Male,Has relevent experience,Masters,STEM,11,1,18,1
11407,0.624,Male,Has relevent experience,Masters,STEM,6,2,42,1
28679,0.92,Male,Has relevent experience,Masters,Arts,>20,1,36,1
5426,0.89,Male,No relevent experience,Graduate,STEM,5,1,35,1
32869,0.92,Male,Has relevent experience,Graduate,STEM,11,>4,92,1
26912,0.92,Male,No relevent experience,Graduate,STEM,3,never,138,1
19875,0.624,Male,Has relevent experience,Graduate,STEM,13,>4,88,1
7368,0.92,Male,Has relevent experience,Graduate,Humanities,>20,1,39,1
30017,0.74,Male,Has relevent experience,Graduate,STEM,2,2,78,1
19614,0.624,Male,Has relevent experience,Graduate,STEM,<1,never,36,1
1450,0.698,Male,No relevent experience,Graduate,STEM,5,4,56,1
3417,0.624,Male,Has relevent experience,Graduate,STEM,19,1,45,1
10118,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,48,1
31089,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,7,2,21,1
811,0.92,Male,Has relevent experience,Graduate,STEM,7,1,9,1
1127,0.691,Male,Has relevent experience,Graduate,STEM,5,never,8,1
7316,0.802,Male,Has relevent experience,Graduate,STEM,8,1,30,1
11777,0.91,Female,No relevent experience,Graduate,STEM,3,never,34,1
11960,0.698,Male,No relevent experience,Masters,STEM,7,1,24,1
29471,0.624,Male,Has relevent experience,Masters,STEM,19,>4,13,1
16071,0.527,Male,Has relevent experience,Graduate,STEM,7,1,20,1
26879,0.91,Male,No relevent experience,Graduate,STEM,12,3,150,1
20740,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,3,2,64,1
7172,0.92,Male,Has relevent experience,Masters,Other,>20,>4,25,1
786,0.92,Male,Has relevent experience,Graduate,STEM,5,2,94,1
18246,0.55,Male,Has relevent experience,Graduate,STEM,6,never,89,1
7326,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,>4,8,1
1958,0.92,Male,Has relevent experience,Graduate,STEM,12,4,114,1
6472,0.624,Male,Has relevent experience,Masters,STEM,4,1,109,1
19255,0.493,Male,Has relevent experience,Graduate,STEM,4,1,18,1
23147,0.92,Male,Has relevent experience,Masters,STEM,8,3,90,1
26037,0.754,Female,Has relevent experience,Graduate,STEM,6,1,25,1
3229,0.92,Male,Has relevent experience,Graduate,STEM,12,1,10,1
28217,0.92,Male,No relevent experience,Graduate,STEM,2,never,107,1
14149,0.55,Male,No relevent experience,Graduate,STEM,5,1,32,1
28445,0.624,Male,No relevent experience,Graduate,STEM,3,never,31,1
27324,0.92,Female,Has relevent experience,Graduate,STEM,13,4,52,1
27452,0.92,Male,No relevent experience,Phd,STEM,10,1,21,1
17828,0.698,Male,Has relevent experience,Masters,STEM,4,1,55,1
14006,0.92,Male,Has relevent experience,Graduate,STEM,17,1,56,1
23137,0.91,Male,Has relevent experience,Graduate,STEM,11,2,24,1
30747,0.92,Male,Has relevent experience,Graduate,Humanities,16,1,32,1
19345,0.92,Male,Has relevent experience,Graduate,Business Degree,11,2,7,1
32755,0.624,Male,Has relevent experience,Graduate,STEM,10,>4,59,1
29229,0.92,Male,No relevent experience,Graduate,STEM,7,1,61,1
231,0.762,Male,Has relevent experience,Graduate,STEM,4,1,52,1
23479,0.925,Male,No relevent experience,Graduate,STEM,4,1,132,1
2414,0.624,Male,Has relevent experience,Graduate,STEM,11,never,45,1
30990,0.624,Male,Has relevent experience,Graduate,STEM,5,2,104,1
5305,0.855,Male,No relevent experience,Graduate,Humanities,14,>4,104,1
22505,0.624,Male,Has relevent experience,Graduate,STEM,8,2,47,1
30649,0.698,Female,Has relevent experience,Graduate,STEM,9,1,95,1
30312,0.55,Male,Has relevent experience,Graduate,STEM,5,1,12,1
8008,0.848,Male,No relevent experience,Graduate,STEM,>20,1,54,1
23242,0.92,Male,Has relevent experience,Graduate,Business Degree,20,>4,152,1
69,0.624,Male,Has relevent experience,Masters,STEM,2,1,23,1
29881,0.701,Male,No relevent experience,Graduate,STEM,3,1,46,1
18311,0.624,Male,No relevent experience,Masters,No Major,3,never,70,1
14407,0.92,Male,Has relevent experience,Graduate,STEM,10,1,101,1
18420,0.74,Male,Has relevent experience,Graduate,STEM,2,1,111,1
886,0.897,Male,Has relevent experience,Graduate,STEM,11,>4,32,1
4382,0.624,Male,Has relevent experience,Graduate,STEM,5,1,180,1
29815,0.701,Male,Has relevent experience,Graduate,STEM,10,2,65,1
24932,0.903,Male,No relevent experience,Masters,Humanities,<1,never,112,1
15424,0.624,Male,No relevent experience,Graduate,STEM,13,never,63,1
3919,0.92,Male,No relevent experience,Graduate,STEM,8,1,9,1
27583,0.92,Male,Has relevent experience,Graduate,Humanities,4,4,46,1
31792,0.92,Male,Has relevent experience,Graduate,Arts,>20,>4,206,1
22965,0.48700000000000004,Male,Has relevent experience,Masters,STEM,19,1,52,1
2,0.92,Male,No relevent experience,Phd,STEM,15,3,128,1
77,0.91,Male,No relevent experience,Graduate,STEM,3,1,78,1
20095,0.698,Male,Has relevent experience,Masters,STEM,18,>4,48,1
27711,0.624,Male,Has relevent experience,Graduate,Business Degree,17,4,21,1
21537,0.624,Male,Has relevent experience,Graduate,STEM,5,never,62,1
32173,0.624,Male,No relevent experience,Graduate,STEM,2,1,140,1
16698,0.698,Male,Has relevent experience,Graduate,STEM,10,1,149,1
25187,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,20,1
28438,0.767,Male,Has relevent experience,Graduate,STEM,13,>4,68,1
31077,0.624,Other,Has relevent experience,Graduate,STEM,5,never,50,1
21590,0.624,Male,No relevent experience,Graduate,STEM,2,1,46,1
24811,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,45,1
8882,0.735,Male,Has relevent experience,Graduate,STEM,5,2,42,1
8916,0.6890000000000001,Male,No relevent experience,Graduate,STEM,1,1,87,1
31917,0.915,Female,Has relevent experience,Graduate,STEM,>20,>4,57,1
3736,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,48,1
28615,0.802,Male,Has relevent experience,Masters,STEM,>20,1,145,1
18508,0.9390000000000001,Male,Has relevent experience,Masters,STEM,15,>4,7,1
1573,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,3,22,1
12304,0.92,Male,Has relevent experience,Graduate,STEM,9,2,26,1
17633,0.92,Male,No relevent experience,Graduate,STEM,8,1,88,1
26295,0.9129999999999999,Female,Has relevent experience,Graduate,STEM,12,1,86,1
24042,0.624,Male,No relevent experience,Graduate,STEM,6,2,64,1
9065,0.624,Male,Has relevent experience,Graduate,STEM,1,1,188,1
16879,0.92,Male,Has relevent experience,Graduate,STEM,2,1,5,1
33373,0.897,Male,Has relevent experience,Masters,STEM,6,2,34,1
14823,0.624,Male,No relevent experience,Graduate,No Major,5,4,46,1
29410,0.698,Male,Has relevent experience,Graduate,STEM,7,1,82,1
24089,0.624,Female,Has relevent experience,Graduate,STEM,<1,1,16,1
19638,0.91,Male,Has relevent experience,Graduate,Arts,9,1,94,1
31216,0.9259999999999999,Male,Has relevent experience,Masters,STEM,11,1,22,1
26691,0.9259999999999999,Male,No relevent experience,Masters,Business Degree,<1,2,34,1
16137,0.624,Male,No relevent experience,Masters,Other,15,3,95,1
13841,0.9229999999999999,Other,Has relevent experience,Graduate,STEM,10,>4,196,1
19724,0.754,Male,No relevent experience,Graduate,STEM,13,1,18,1
15943,0.579,Male,Has relevent experience,Graduate,STEM,2,1,8,1
1625,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,32,1
22552,0.624,Male,Has relevent experience,Graduate,STEM,4,1,49,1
20395,0.682,Female,Has relevent experience,Graduate,STEM,7,1,23,1
17992,0.624,Male,No relevent experience,Graduate,STEM,3,never,62,1
27445,0.92,Male,Has relevent experience,Graduate,Humanities,7,1,102,1
18328,0.682,Male,Has relevent experience,Graduate,STEM,5,1,37,1
3792,0.92,Male,No relevent experience,Graduate,STEM,9,2,24,1
8306,0.74,Male,No relevent experience,Graduate,No Major,<1,1,22,1
10656,0.682,Male,No relevent experience,Graduate,STEM,3,1,75,1
31438,0.624,Male,No relevent experience,Graduate,STEM,3,never,48,1
23658,0.789,Male,Has relevent experience,Graduate,STEM,<1,2,107,1
27655,0.9259999999999999,Male,Has relevent experience,Masters,STEM,>20,1,116,1
30081,0.92,Male,Has relevent experience,Masters,STEM,>20,1,48,1
4265,0.92,Male,Has relevent experience,Graduate,STEM,11,3,51,1
4589,0.624,Male,Has relevent experience,Graduate,STEM,5,1,30,1
134,0.624,Male,Has relevent experience,Graduate,STEM,4,1,174,1
8345,0.7659999999999999,Male,No relevent experience,Graduate,STEM,3,1,157,1
12991,0.754,Male,No relevent experience,Masters,STEM,14,1,3,1
565,0.92,Male,Has relevent experience,Graduate,Business Degree,19,>4,100,1
27045,0.92,Male,Has relevent experience,Graduate,Humanities,7,4,62,1
16364,0.624,Male,Has relevent experience,Masters,STEM,9,>4,36,1
23762,0.624,Male,Has relevent experience,Graduate,STEM,6,1,58,1
10781,0.624,Male,Has relevent experience,Graduate,STEM,5,1,12,1
31105,0.624,Male,No relevent experience,Graduate,STEM,2,1,222,1
21941,0.754,Male,Has relevent experience,Graduate,STEM,13,3,47,1
22467,0.624,Male,Has relevent experience,Masters,STEM,3,1,111,1
2480,0.624,Male,Has relevent experience,Graduate,Other,<1,1,41,1
26054,0.624,Male,Has relevent experience,Graduate,STEM,6,4,58,1
31919,0.89,Male,No relevent experience,Graduate,STEM,5,3,89,1
26878,0.899,Male,Has relevent experience,Graduate,STEM,16,2,9,1
30786,0.92,Male,Has relevent experience,Graduate,STEM,15,3,88,1
30804,0.924,Male,No relevent experience,Graduate,Arts,>20,2,258,1
16551,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,9,1
28698,0.624,Male,Has relevent experience,Graduate,STEM,2,1,182,1
17288,0.624,Female,Has relevent experience,Masters,STEM,3,2,34,1
25815,0.698,Male,No relevent experience,Graduate,STEM,12,1,146,1
15783,0.897,Male,Has relevent experience,Masters,STEM,7,never,27,1
26594,0.92,Male,No relevent experience,Phd,STEM,20,1,43,1
14569,0.624,Male,Has relevent experience,Graduate,STEM,2,2,68,1
18655,0.624,Male,Has relevent experience,Graduate,STEM,6,2,2,1
19180,0.92,Male,Has relevent experience,Masters,STEM,>20,1,78,1
18355,0.624,Female,Has relevent experience,Masters,STEM,8,>4,102,1
5161,0.698,Male,No relevent experience,Graduate,STEM,2,1,107,1
25863,0.579,Male,Has relevent experience,Graduate,STEM,6,1,50,1
10073,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,7,1
6910,0.624,Male,Has relevent experience,Masters,STEM,7,1,15,1
32293,0.91,Male,Has relevent experience,Masters,STEM,>20,1,14,1
16262,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,65,1
25088,0.624,Male,Has relevent experience,Masters,STEM,9,1,7,1
17782,0.624,Male,No relevent experience,Graduate,STEM,4,never,39,1
15641,0.738,Male,No relevent experience,Graduate,STEM,2,never,51,1
21945,0.92,Male,No relevent experience,Graduate,Other,15,1,72,1
33252,0.92,Male,Has relevent experience,Graduate,STEM,7,1,42,1
19825,0.698,Male,Has relevent experience,Graduate,Other,15,>4,31,1
6457,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,49,1
22461,0.55,Male,Has relevent experience,Graduate,STEM,4,2,30,1
9928,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,64,1
23268,0.8270000000000001,Male,Has relevent experience,Graduate,STEM,17,4,100,1
32506,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,3,1,68,1
15248,0.624,Male,No relevent experience,Graduate,STEM,5,3,264,1
22260,0.698,Male,No relevent experience,Masters,STEM,10,never,28,1
19426,0.624,Male,Has relevent experience,Masters,STEM,4,1,105,1
32,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,2,180,1
27363,0.624,Male,Has relevent experience,Graduate,STEM,4,1,57,1
1508,0.92,Female,No relevent experience,Graduate,STEM,3,1,214,1
27203,0.804,Male,Has relevent experience,Masters,STEM,>20,1,21,1
25069,0.624,Male,Has relevent experience,Graduate,Other,3,1,57,1
12138,0.92,Male,Has relevent experience,Graduate,STEM,6,1,114,1
30751,0.624,Male,No relevent experience,Graduate,STEM,6,1,50,1
31880,0.92,Male,Has relevent experience,Graduate,STEM,19,4,9,1
30964,0.802,Male,No relevent experience,Graduate,STEM,4,never,114,1
17728,0.92,Male,Has relevent experience,Graduate,STEM,>20,4,61,1
9755,0.624,Male,No relevent experience,Graduate,STEM,<1,1,14,1
19434,0.624,Male,Has relevent experience,Graduate,STEM,9,1,11,1
11030,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,17,4,200,1
1314,0.91,Male,No relevent experience,Graduate,STEM,7,1,33,1
23875,0.624,Male,Has relevent experience,Graduate,Business Degree,6,2,15,1
21658,0.624,Male,Has relevent experience,Graduate,STEM,6,4,96,1
29605,0.794,Female,No relevent experience,Graduate,Business Degree,<1,1,12,1
4649,0.624,Male,Has relevent experience,Graduate,STEM,1,never,50,1
22579,0.624,Male,Has relevent experience,Masters,STEM,7,3,66,1
30222,0.91,Male,No relevent experience,Graduate,STEM,>20,3,27,1
19174,0.762,Male,Has relevent experience,Graduate,STEM,2,1,100,1
18528,0.624,Male,Has relevent experience,Masters,STEM,1,1,54,1
32494,0.92,Male,Has relevent experience,Graduate,Business Degree,6,3,166,1
22272,0.754,Male,No relevent experience,Graduate,STEM,6,never,11,1
24546,0.91,Male,Has relevent experience,Masters,STEM,15,never,40,1
22101,0.92,Male,No relevent experience,Graduate,STEM,7,3,4,1
12922,0.624,Male,Has relevent experience,Graduate,STEM,<1,4,124,1
15473,0.527,Male,Has relevent experience,Masters,STEM,13,>4,20,1
24118,0.624,Male,No relevent experience,Graduate,STEM,1,1,48,1
9015,0.92,Male,No relevent experience,Graduate,STEM,4,1,34,1
32909,0.624,Male,No relevent experience,Graduate,STEM,4,1,41,1
21510,0.624,Male,Has relevent experience,Masters,STEM,6,1,95,1
13302,0.682,Male,Has relevent experience,Graduate,STEM,3,1,156,1
12306,0.92,Female,No relevent experience,Graduate,STEM,4,never,38,1
17895,0.624,Male,No relevent experience,Masters,Other,,never,204,1
17560,0.624,Male,Has relevent experience,Graduate,STEM,8,>4,100,1
28710,0.624,Male,Has relevent experience,Masters,STEM,5,2,56,1
30283,0.624,Male,No relevent experience,Graduate,STEM,4,never,129,1
8228,0.855,Male,Has relevent experience,Graduate,STEM,2,1,73,1
30285,0.92,Male,Has relevent experience,Graduate,Arts,3,1,28,1
1470,0.9259999999999999,Male,No relevent experience,Masters,STEM,15,never,20,1
18682,0.624,Male,Has relevent experience,Masters,STEM,5,2,12,1
21229,0.843,Male,No relevent experience,Graduate,No Major,<1,never,23,1
24104,0.725,Male,Has relevent experience,Graduate,STEM,6,3,10,1
32822,0.91,Male,Has relevent experience,Graduate,STEM,7,3,51,1
5419,0.92,Male,No relevent experience,Masters,Arts,4,1,6,1
26770,0.624,Male,Has relevent experience,Graduate,STEM,6,1,99,1
9903,0.92,Male,Has relevent experience,Graduate,STEM,9,4,51,1
18532,0.624,Male,Has relevent experience,Graduate,STEM,3,1,45,1
19400,0.624,Male,Has relevent experience,Graduate,STEM,3,1,36,1
16939,0.91,Male,No relevent experience,Graduate,STEM,5,1,43,1
23996,0.624,Male,No relevent experience,Graduate,Humanities,2,2,43,1
571,0.91,Other,No relevent experience,Graduate,STEM,8,1,53,1
14108,0.92,Male,No relevent experience,Graduate,STEM,5,2,113,1
10153,0.9129999999999999,Male,No relevent experience,Graduate,STEM,11,1,77,1
2871,0.855,Male,Has relevent experience,Graduate,STEM,4,3,11,1
15146,0.624,Male,Has relevent experience,Graduate,STEM,1,1,158,1
14550,0.624,Male,No relevent experience,Graduate,STEM,<1,1,50,1
23619,0.743,Male,No relevent experience,Graduate,STEM,7,3,33,1
10644,0.624,Male,Has relevent experience,Masters,STEM,<1,1,26,1
11938,0.624,Male,No relevent experience,Graduate,STEM,11,1,87,1
24036,0.92,Male,No relevent experience,Graduate,STEM,9,never,78,1
28213,0.92,Male,No relevent experience,Graduate,STEM,2,1,50,1
27250,0.855,Male,Has relevent experience,Graduate,STEM,7,3,52,1
18011,0.68,Male,Has relevent experience,Graduate,STEM,7,1,64,1
32588,0.624,Male,Has relevent experience,Graduate,STEM,10,1,216,1
8569,0.92,Male,No relevent experience,Graduate,STEM,4,1,14,1
29107,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,107,1
24541,0.555,Other,No relevent experience,Graduate,STEM,3,1,12,1
22242,0.91,Male,Has relevent experience,Graduate,STEM,7,>4,56,1
11978,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,10,1,90,1
10785,0.91,Male,Has relevent experience,Graduate,STEM,>20,1,56,1
24150,0.624,Male,No relevent experience,Graduate,STEM,4,4,54,1
21357,0.624,Male,Has relevent experience,Graduate,STEM,5,never,30,1
24752,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,6,1
316,0.55,Male,Has relevent experience,Graduate,STEM,3,never,56,1
23312,0.624,Male,Has relevent experience,Graduate,STEM,3,1,52,1
27992,0.92,Male,Has relevent experience,Graduate,STEM,9,>4,22,1
17051,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,34,1
27349,0.7759999999999999,Female,No relevent experience,Masters,STEM,1,never,19,1
26369,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,2,1,32,1
25772,0.92,Male,Has relevent experience,Phd,Arts,1,1,62,1
2831,0.92,Male,Has relevent experience,Graduate,STEM,8,1,304,1
14959,0.804,Male,Has relevent experience,Masters,STEM,13,2,84,1
31160,0.624,Male,Has relevent experience,Graduate,STEM,10,1,13,1
25040,0.624,Male,Has relevent experience,Masters,STEM,4,2,13,1
26371,0.92,Male,Has relevent experience,Graduate,STEM,8,3,136,1
32628,0.92,Male,Has relevent experience,Graduate,STEM,7,1,87,1
22454,0.624,Male,Has relevent experience,Graduate,STEM,8,2,23,1
3265,0.92,Male,No relevent experience,Masters,Humanities,14,1,45,1
22419,0.624,Male,Has relevent experience,Masters,STEM,5,>4,29,1
6229,0.9259999999999999,Male,No relevent experience,Graduate,STEM,1,1,139,1
24620,0.89,Male,Has relevent experience,Graduate,Business Degree,>20,1,86,1
27755,0.9129999999999999,Male,No relevent experience,Graduate,STEM,3,1,15,1
17411,0.887,Male,Has relevent experience,Graduate,Other,6,1,106,1
19789,0.624,Male,Has relevent experience,Graduate,STEM,13,>4,2,1
19185,0.8959999999999999,Male,Has relevent experience,Graduate,STEM,14,4,28,1
14313,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,134,1
28519,0.91,Male,Has relevent experience,Masters,STEM,>20,1,34,1
22908,0.897,Male,Has relevent experience,Masters,STEM,19,1,16,1
14117,0.92,Male,Has relevent experience,Graduate,Business Degree,6,1,24,1
27129,0.92,Male,No relevent experience,Graduate,STEM,4,2,84,1
25765,0.92,Male,No relevent experience,Graduate,Humanities,17,4,34,1
22434,0.624,Male,No relevent experience,Masters,STEM,2,never,58,1
19573,0.865,Male,Has relevent experience,Graduate,STEM,11,2,20,1
11254,0.92,Female,No relevent experience,Graduate,Humanities,2,1,74,1
32686,0.624,Male,Has relevent experience,Masters,STEM,8,2,68,1
27807,0.624,Male,Has relevent experience,Graduate,STEM,12,1,77,1
27007,0.92,Male,Has relevent experience,Masters,Arts,>20,1,13,1
32053,0.624,Male,Has relevent experience,Graduate,STEM,5,1,80,1
2203,0.624,Male,Has relevent experience,Graduate,STEM,4,4,50,1
11061,0.92,Male,No relevent experience,Graduate,STEM,3,1,17,1
28967,0.55,Male,No relevent experience,Graduate,STEM,5,1,92,1
14573,0.9259999999999999,Male,No relevent experience,Masters,STEM,16,never,10,1
32952,0.764,Male,No relevent experience,Graduate,STEM,5,2,36,1
31423,0.92,Male,Has relevent experience,Graduate,STEM,10,2,107,1
4238,0.767,Male,Has relevent experience,Graduate,STEM,15,1,60,1
1353,0.92,Other,Has relevent experience,Graduate,STEM,4,1,150,1
26597,0.91,Female,No relevent experience,Graduate,STEM,9,>4,89,1
17522,0.92,Male,No relevent experience,Graduate,STEM,3,1,9,1
5830,0.92,Male,Has relevent experience,Masters,STEM,13,1,116,1
17857,0.897,Male,No relevent experience,Masters,Arts,4,never,51,1
11424,0.698,Male,Has relevent experience,Graduate,STEM,2,1,10,1
23065,0.762,Male,Has relevent experience,Phd,STEM,7,1,24,1
5394,0.698,Male,No relevent experience,Graduate,STEM,5,1,42,1
7671,0.903,Male,No relevent experience,Graduate,STEM,13,1,69,1
16410,0.624,Male,No relevent experience,Graduate,Other,2,2,48,1
21858,0.698,Male,No relevent experience,Masters,STEM,4,1,66,1
14463,0.624,Female,No relevent experience,Graduate,STEM,3,3,69,1
19906,0.884,Male,No relevent experience,Graduate,STEM,>20,>4,31,1
5533,0.92,Male,No relevent experience,Masters,STEM,17,1,32,1
25111,0.624,Male,Has relevent experience,Masters,STEM,5,4,60,1
24501,0.624,Male,Has relevent experience,Graduate,STEM,2,1,8,1
19513,0.74,Male,No relevent experience,Graduate,STEM,11,2,53,1
10812,0.624,Male,Has relevent experience,Masters,STEM,4,2,32,1
20353,0.624,Female,Has relevent experience,Masters,STEM,15,1,9,1
25780,0.92,Male,Has relevent experience,Graduate,STEM,9,3,68,1
27812,0.55,Male,No relevent experience,Masters,Business Degree,4,4,39,1
28022,0.624,Male,Has relevent experience,Masters,STEM,1,1,24,1
27618,0.924,Male,No relevent experience,Masters,STEM,9,1,45,1
6843,0.624,Male,Has relevent experience,Graduate,STEM,10,1,149,1
11067,0.92,Male,Has relevent experience,Graduate,STEM,7,2,68,1
31172,0.624,Male,Has relevent experience,Masters,STEM,10,1,19,1
21674,0.698,Male,Has relevent experience,Graduate,STEM,4,1,57,1
11524,0.794,Male,Has relevent experience,Graduate,STEM,3,2,27,1
25591,0.624,Male,Has relevent experience,Graduate,STEM,2,2,44,1
14395,0.92,Female,Has relevent experience,Masters,STEM,>20,2,26,1
19579,0.624,Male,Has relevent experience,Masters,STEM,3,1,15,1
10181,0.887,Male,Has relevent experience,Graduate,STEM,11,1,107,1
20586,0.738,Male,Has relevent experience,Graduate,Humanities,2,1,29,1
3649,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,>4,43,1
24276,0.624,Male,Has relevent experience,Graduate,STEM,6,1,216,1
29505,0.92,Female,Has relevent experience,Graduate,STEM,19,>4,48,1
18137,0.91,Female,Has relevent experience,Graduate,STEM,6,>4,12,1
11727,0.624,Male,Has relevent experience,Masters,STEM,4,1,131,1
28760,0.92,Male,Has relevent experience,Graduate,STEM,20,1,50,1
12346,0.624,Male,Has relevent experience,Graduate,STEM,5,never,18,1
20581,0.624,Male,Has relevent experience,Graduate,STEM,1,1,48,1
32196,0.91,Female,No relevent experience,Phd,STEM,9,>4,60,1
28636,0.767,Male,Has relevent experience,Graduate,STEM,11,3,36,1
19472,0.698,Male,Has relevent experience,Graduate,STEM,>20,>4,95,1
712,0.92,Male,No relevent experience,Graduate,Business Degree,3,3,25,1
8662,0.6659999999999999,Male,Has relevent experience,Graduate,STEM,14,2,50,1
4529,0.624,Female,No relevent experience,Graduate,STEM,6,1,14,1
27727,0.727,Male,Has relevent experience,Masters,STEM,8,1,33,1
28315,0.624,Male,Has relevent experience,Masters,STEM,7,1,24,1
31426,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,34,1
9218,0.493,Male,Has relevent experience,Graduate,STEM,4,1,50,1
32782,0.624,Male,Has relevent experience,Masters,STEM,17,1,26,1
32458,0.55,Male,Has relevent experience,Graduate,No Major,7,2,72,1
10084,0.895,Female,Has relevent experience,Masters,STEM,>20,>4,156,1
11947,0.624,Male,Has relevent experience,Phd,STEM,>20,>4,36,1
14391,0.624,Female,Has relevent experience,Graduate,STEM,5,1,37,1
9942,0.794,Male,No relevent experience,Graduate,STEM,7,never,48,1
11214,0.91,Female,Has relevent experience,Phd,STEM,>20,1,106,1
4175,0.92,Male,Has relevent experience,Graduate,STEM,5,>4,164,1
12285,0.92,Male,Has relevent experience,Graduate,STEM,>20,never,28,1
19515,0.762,Male,No relevent experience,Graduate,STEM,5,never,6,1
10294,0.624,Male,Has relevent experience,Graduate,STEM,4,4,4,1
31716,0.767,Male,No relevent experience,Graduate,STEM,2,never,62,1
10745,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,9,3,160,1
27170,0.92,Male,No relevent experience,Graduate,STEM,<1,2,23,1
31895,0.884,Male,No relevent experience,Graduate,STEM,5,1,70,1
20638,0.624,Male,Has relevent experience,Graduate,STEM,2,1,40,1
26973,0.897,Male,Has relevent experience,Masters,STEM,5,1,100,1
6681,0.624,Male,Has relevent experience,Graduate,STEM,7,1,80,1
19150,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,6,1
25379,0.9259999999999999,Male,No relevent experience,Masters,Humanities,2,2,30,1
28300,0.915,Male,Has relevent experience,Graduate,STEM,>20,>4,117,1
32900,0.624,Male,Has relevent experience,Graduate,STEM,3,2,55,1
29944,0.92,Male,No relevent experience,Graduate,STEM,3,1,52,1
28400,0.91,Male,Has relevent experience,Graduate,STEM,6,>4,166,1
8543,0.698,Male,No relevent experience,Graduate,STEM,6,never,23,1
10105,0.89,Male,Has relevent experience,Graduate,STEM,9,2,8,1
16500,0.624,Male,Has relevent experience,Graduate,STEM,4,1,84,1
8005,0.624,Male,Has relevent experience,Graduate,STEM,5,2,35,1
26150,0.92,Male,No relevent experience,Graduate,Other,6,never,1,1
32772,0.92,Male,No relevent experience,Graduate,STEM,11,1,61,1
755,0.92,Male,Has relevent experience,Graduate,Humanities,5,1,25,1
13749,0.9259999999999999,Male,Has relevent experience,Masters,Humanities,>20,4,26,1
30591,0.92,Male,Has relevent experience,Masters,STEM,>20,1,152,1
